Data	Pyra2_E100_F-20
Recipe	GS_CALIBRATION_V2
Site Name	
Points	4466
X-Resolution	0.200000
X-Coord	-3710.79
Y-Coord	-35558.68
	       Raw	Intermediate	    Normal	 Roughness	  Waviness
96	  -8366.13	  -100.481	   17899.3	   17899.3	   17899.3
97	  -8438.95	    -173.3	   17870.7	   17870.7	   17870.7
98	  -8490.86	  -225.209	   17847.7	   17847.7	   17847.7
99	  -8479.04	  -213.387	   17843.9	   17843.9	   17843.9
100	  -8435.26	  -169.613	   17856.6	   17856.6	   17856.6
101	   -8431.1	  -165.446	   17875.3	   17875.3	   17875.3
102	  -8414.57	  -148.916	   17890.9	   17890.9	   17890.9
103	  -8363.78	  -98.1299	   17891.9	   17891.9	   17891.9
104	  -8401.75	  -136.099	   17870.8	   17870.8	   17870.8
105	  -8508.62	  -242.966	   17839.5	   17839.5	   17839.5
106	  -8544.56	  -278.906	   17822.8	   17822.8	   17822.8
107	  -8480.95	  -215.301	   17830.7	   17830.7	   17830.7
108	  -8442.48	  -176.831	   17850.9	   17850.9	   17850.9
109	  -8450.73	  -185.083	   17869.7	   17869.7	   17869.7
110	   -8431.8	   -166.15	   17881.6	   17881.6	   17881.6
111	  -8398.94	  -133.287	   17879.4	   17879.4	   17879.4
112	  -8424.75	  -159.101	   17857.3	   17857.3	   17857.3
113	  -8530.53	  -264.885	   17827.6	   17827.6	   17827.6
114	  -8581.12	  -315.475	   17817.7	   17817.7	   17817.7
115	  -8496.82	  -231.166	   17838.5	   17838.5	   17838.5
116	  -8400.48	  -134.827	   17869.7	   17869.7	   17869.7
117	  -8421.49	  -155.836	   17886.8	   17886.8	   17886.8
118	  -8451.66	   -186.01	   17885.3	   17885.3	   17885.3
119	  -8434.14	  -168.493	   17871.1	   17871.1	   17871.1
120	  -8472.87	  -207.221	   17849.5	   17849.5	   17849.5
121	  -8537.35	  -271.698	   17831.6	   17831.6	   17831.6
122	  -8543.48	  -277.835	   17832.5	   17832.5	   17832.5
123	  -8486.24	  -220.589	   17855.1	   17855.1	   17855.1
124	  -8428.58	  -162.929	   17884.8	   17884.8	   17884.8
125	  -8411.18	  -145.532	   17903.6	   17903.6	   17903.6
126	  -8421.48	  -155.831	     17903	     17903	     17903
127	  -8432.77	  -167.117	   17883.7	   17883.7	   17883.7
128	  -8494.84	  -229.193	   17856.2	   17856.2	   17856.2
129	  -8563.29	  -297.643	   17839.5	   17839.5	   17839.5
130	  -8521.32	   -255.67	     17846	     17846	     17846
131	  -8455.64	  -189.994	   17868.8	   17868.8	   17868.8
132	   -8457.4	  -191.752	   17892.4	   17892.4	   17892.4
133	  -8436.55	  -170.905	   17906.4	   17906.4	   17906.4
134	   -8400.6	  -134.946	   17902.5	   17902.5	   17902.5
135	  -8455.11	  -189.465	   17877.9	   17877.9	   17877.9
136	   -8547.9	  -282.253	   17848.7	   17848.7	   17848.7
137	  -8578.16	  -312.507	   17840.6	   17840.6	   17840.6
138	  -8508.47	  -242.818	   17861.1	   17861.1	   17861.1
139	   -8422.6	  -156.948	   17891.1	   17891.1	   17891.1
140	   -8432.3	  -166.646	   17908.4	   17908.4	   17908.4
141	  -8461.69	  -196.042	   17907.6	   17907.6	   17907.6
142	  -8442.51	  -176.865	   17891.4	   17891.4	   17891.4
143	  -8480.82	  -215.167	   17863.3	   17863.3	   17863.3
144	  -8580.59	  -314.941	     17837	     17837	     17837
145	  -8586.75	  -321.097	     17831	     17831	     17831
146	  -8508.86	  -243.207	   17846.1	   17846.1	   17846.1
147	  -8476.39	  -210.745	   17862.7	   17862.7	   17862.7
148	  -8495.35	  -229.701	   17865.3	   17865.3	   17865.3
149	   -8518.7	  -253.046	   17854.1	   17854.1	   17854.1
150	  -8540.48	  -274.834	   17835.6	   17835.6	   17835.6
151	   -8553.6	  -287.947	   17815.3	   17815.3	   17815.3
152	  -8598.99	  -333.341	   17801.2	   17801.2	   17801.2
153	   -8629.2	  -363.551	   17804.4	   17804.4	   17804.4
154	  -8551.11	  -285.458	   17825.8	   17825.8	   17825.8
155	  -8494.96	  -229.312	   17848.5	   17848.5	   17848.5
156	  -8511.84	  -246.195	   17853.8	   17853.8	   17853.8
157	  -8529.28	  -263.629	   17837.4	   17837.4	   17837.4
158	   -8575.3	  -309.646	   17808.5	   17808.5	   17808.5
159	  -8646.67	  -381.016	   17784.7	   17784.7	   17784.7
160	   -8647.7	  -382.051	     17782	     17782	     17782
161	  -8591.53	  -325.885	   17801.3	   17801.3	   17801.3
162	  -8551.86	  -286.213	   17827.6	   17827.6	   17827.6
163	  -8525.23	  -259.577	   17844.4	   17844.4	   17844.4
164	  -8535.91	  -270.256	   17843.6	   17843.6	   17843.6
165	  -8562.12	  -296.467	   17825.5	   17825.5	   17825.5
166	  -8589.54	   -323.89	   17797.6	   17797.6	   17797.6
167	   -8665.5	  -399.849	   17776.3	   17776.3	   17776.3
168	  -8692.48	  -426.827	   17780.1	   17780.1	   17780.1
169	   -8579.8	  -314.149	   17807.1	   17807.1	   17807.1
170	  -8508.24	  -242.588	   17831.2	   17831.2	   17831.2
171	  -8566.78	  -301.129	   17831.4	   17831.4	   17831.4
172	  -8601.83	  -336.186	   17810.7	   17810.7	   17810.7
173	  -8613.43	  -347.783	   17781.2	   17781.2	   17781.2
174	  -8676.44	  -410.787	   17754.2	   17754.2	   17754.2
175	  -8715.26	  -449.612	   17743.2	   17743.2	   17743.2
176	   -8685.3	  -419.646	   17756.6	   17756.6	   17756.6
177	  -8620.57	  -354.922	     17786	     17786	     17786
178	  -8567.42	  -301.771	   17810.8	   17810.8	   17810.8
179	  -8581.11	  -315.458	   17815.9	   17815.9	   17815.9
180	  -8617.12	  -351.472	   17801.7	   17801.7	   17801.7
181	  -8635.52	  -369.875	   17777.7	   17777.7	   17777.7
182	  -8687.77	  -422.123	   17757.3	   17757.3	   17757.3
183	  -8722.26	  -456.609	   17754.4	   17754.4	   17754.4
184	  -8660.51	  -394.863	   17772.1	   17772.1	   17772.1
185	  -8596.31	  -330.661	   17795.1	   17795.1	   17795.1
186	  -8604.53	  -338.881	   17804.7	   17804.7	   17804.7
187	  -8623.89	  -358.241	   17794.8	   17794.8	   17794.8
188	  -8651.16	  -385.515	     17771	     17771	     17771
189	  -8702.03	  -436.379	   17743.9	   17743.9	   17743.9
190	  -8738.81	  -473.158	   17727.2	   17727.2	   17727.2
191	  -8740.49	  -474.844	   17731.3	   17731.3	   17731.3
192	  -8688.09	  -422.441	   17752.8	   17752.8	   17752.8
193	  -8628.18	  -362.528	     17774	     17774	     17774
194	  -8633.05	  -367.405	   17777.6	   17777.6	   17777.6
195	   -8680.7	  -415.049	   17761.1	   17761.1	   17761.1
196	  -8710.54	  -444.887	   17735.2	   17735.2	   17735.2
197	  -8749.59	  -483.939	   17714.5	   17714.5	   17714.5
198	  -8781.42	  -515.772	   17711.8	   17711.8	   17711.8
199	  -8731.46	  -465.812	   17729.7	   17729.7	   17729.7
200	   -8665.5	  -399.847	     17755	     17755	     17755
201	  -8660.41	   -394.76	   17770.6	   17770.6	   17770.6
202	  -8677.31	  -411.656	   17770.5	   17770.5	   17770.5
