Data	Ramp3_E100_F-20
Recipe	GS_CALIBRATION_V2
Site Name	
Points	4466
X-Resolution	0.200000
X-Coord	-3706.96
Y-Coord	-35622.47
	       Raw	Intermediate	    Normal	 Roughness	  Waviness
96	  -8598.49	  -119.902	   17955.1	   17955.1	   17955.1
97	  -8501.11	  -22.5273	   17959.9	   17959.9	   17959.9
98	  -8588.32	  -109.733	   17951.8	   17951.8	   17951.8
99	   -8692.2	  -213.614	   17947.7	   17947.7	   17947.7
100	  -8605.53	  -126.943	   17967.8	   17967.8	   17967.8
101	  -8476.47	   2.11621	   17994.7	   17994.7	   17994.7
102	  -8497.04	  -18.4551	   17996.6	   17996.6	   17996.6
103	  -8604.75	  -126.161	   17973.9	   17973.9	   17973.9
104	  -8666.31	  -187.725	   17956.7	   17956.7	   17956.7
105	  -8599.48	  -120.891	   17960.8	   17960.8	   17960.8
106	  -8524.88	  -46.2939	   17969.4	   17969.4	   17969.4
107	  -8584.88	  -106.294	   17965.6	   17965.6	   17965.6
108	  -8656.02	   -177.43	   17959.4	   17959.4	   17959.4
109	  -8614.35	   -135.76	   17967.7	   17967.7	   17967.7
110	  -8548.95	  -70.3652	   17985.1	   17985.1	   17985.1
111	  -8535.09	  -56.5029	   17990.5	   17990.5	   17990.5
112	  -8566.45	  -87.8652	   17974.4	   17974.4	   17974.4
113	  -8654.49	  -175.906	   17952.4	   17952.4	   17952.4
114	  -8685.12	  -206.537	   17948.8	   17948.8	   17948.8
115	  -8591.09	  -112.503	   17966.6	   17966.6	   17966.6
116	  -8525.78	  -47.1963	   17982.7	   17982.7	   17982.7
117	  -8584.04	  -105.454	   17980.5	   17980.5	   17980.5
118	  -8649.45	  -170.866	   17971.3	   17971.3	   17971.3
119	  -8625.24	  -146.652	   17971.6	   17971.6	   17971.6
120	  -8562.61	  -84.0215	     17975	     17975	     17975
121	  -8564.52	  -85.9316	   17963.1	   17963.1	   17963.1
122	  -8672.91	  -194.318	   17940.2	   17940.2	   17940.2
123	  -8741.44	   -262.85	   17933.7	   17933.7	   17933.7
124	  -8621.72	  -143.132	   17952.5	   17952.5	   17952.5
125	  -8522.42	  -43.8291	   17969.7	   17969.7	   17969.7
126	  -8619.99	  -141.405	   17963.4	   17963.4	   17963.4
127	  -8700.14	  -221.551	   17947.8	   17947.8	   17947.8
128	  -8658.61	  -180.025	   17943.9	   17943.9	   17943.9
129	  -8607.39	    -128.8	   17946.4	   17946.4	   17946.4
130	  -8626.59	      -148	   17939.5	   17939.5	   17939.5
131	  -8698.05	  -219.465	   17926.6	   17926.6	   17926.6
132	  -8723.35	  -244.761	   17926.1	   17926.1	   17926.1
133	  -8645.89	  -167.301	   17941.3	   17941.3	   17941.3
134	  -8586.98	  -108.393	   17951.4	   17951.4	   17951.4
135	  -8639.28	   -160.69	     17939	     17939	     17939
136	   -8714.8	  -236.213	   17913.8	   17913.8	   17913.8
137	  -8752.79	  -274.205	   17901.4	   17901.4	   17901.4
138	  -8719.61	  -241.019	   17912.9	   17912.9	   17912.9
139	  -8624.01	  -145.423	   17931.8	   17931.8	   17931.8
140	  -8622.19	  -143.601	   17935.6	   17935.6	   17935.6
141	  -8730.77	  -252.183	     17928	     17928	     17928
142	  -8738.32	  -259.732	   17929.8	   17929.8	   17929.8
143	  -8616.24	   -137.65	   17938.8	   17938.8	   17938.8
144	   -8610.5	  -131.909	   17930.8	   17930.8	   17930.8
145	  -8748.68	  -270.091	   17904.2	   17904.2	   17904.2
146	  -8813.44	  -334.852	   17890.4	   17890.4	   17890.4
147	  -8730.46	  -251.873	   17907.7	   17907.7	   17907.7
148	  -8614.25	  -135.663	   17933.2	   17933.2	   17933.2
149	  -8630.27	   -151.68	   17935.5	   17935.5	   17935.5
150	  -8752.36	   -273.77	   17918.1	   17918.1	   17918.1
151	  -8773.24	  -294.657	   17907.1	   17907.1	   17907.1
152	  -8676.39	    -197.8	   17907.4	   17907.4	   17907.4
153	  -8677.37	  -198.779	   17900.3	   17900.3	   17900.3
154	  -8777.64	  -299.052	   17882.2	   17882.2	   17882.2
155	  -8814.33	  -335.741	   17874.4	   17874.4	   17874.4
156	  -8759.62	  -281.037	   17890.9	   17890.9	   17890.9
157	  -8681.88	  -203.291	   17916.7	   17916.7	   17916.7
158	  -8654.96	  -176.377	   17925.3	   17925.3	   17925.3
159	  -8718.61	  -240.021	   17909.6	   17909.6	   17909.6
160	  -8797.59	  -319.004	   17888.5	   17888.5	   17888.5
161	   -8788.2	  -309.611	   17882.6	   17882.6	   17882.6
162	  -8730.47	  -251.881	   17890.2	   17890.2	   17890.2
163	   -8714.5	  -235.914	   17894.9	   17894.9	   17894.9
