Data	Pyra2_E80_F-20
Recipe	GS_CALIBRATION_POLYTEC
Site Name	
Points	4466
X-Resolution	0.200000
X-Coord	-37878.45
Y-Coord	-9959.40
	       Raw	Intermediate	    Normal	 Roughness	  Waviness
88	  -7222.64	  -386.738	  -93.4105	  -93.4105	  -93.4105
89	   -7234.9	  -398.992	  -95.4026	  -95.4026	  -95.4026
90	  -7242.29	  -406.382	  -95.2954	  -95.2954	  -95.2954
91	  -7235.14	  -399.235	  -92.0408	  -92.0408	  -92.0408
92	   -7227.1	  -391.198	  -87.7896	  -87.7896	  -87.7896
93	  -7233.51	  -397.603	   -84.938	   -84.938	   -84.938
94	  -7235.89	  -399.981	  -83.8249	  -83.8249	  -83.8249
95	   -7237.2	  -401.292	  -83.9124	  -83.9124	  -83.9124
96	  -7242.97	  -407.064	  -84.8211	  -84.8211	  -84.8211
97	  -7250.24	  -414.332	  -85.7613	  -85.7613	  -85.7613
98	  -7253.02	  -417.119	  -85.7825	  -85.7825	  -85.7825
99	  -7253.99	  -418.084	  -85.1276	  -85.1276	  -85.1276
100	  -7251.85	  -415.943	  -85.6589	  -85.6589	  -85.6589
101	  -7258.61	  -422.706	  -89.0629	  -89.0629	  -89.0629
102	  -7277.24	  -441.338	  -94.3525	  -94.3525	  -94.3525
103	  -7286.55	  -450.647	  -98.4616	  -98.4616	  -98.4616
104	   -7286.1	  -450.197	  -99.6801	  -99.6801	  -99.6801
105	  -7286.66	  -450.758	   -98.952	   -98.952	   -98.952
106	  -7289.53	  -453.622	  -98.1828	  -98.1828	  -98.1828
107	  -7290.47	  -454.567	  -99.0536	  -99.0536	  -99.0536
108	  -7295.33	  -459.421	   -102.62	   -102.62	   -102.62
109	  -7312.33	  -476.422	  -108.144	  -108.144	  -108.144
110	  -7323.73	  -487.823	  -113.229	  -113.229	  -113.229
111	  -7325.09	  -489.189	  -116.512	  -116.512	  -116.512
112	  -7328.36	  -492.453	  -119.141	  -119.141	  -119.141
113	  -7334.78	  -498.874	  -123.051	  -123.051	  -123.051
114	  -7345.91	  -510.009	   -128.94	   -128.94	   -128.94
115	  -7358.62	  -522.713	  -136.078	  -136.078	  -136.078
116	  -7368.09	   -532.19	  -143.185	  -143.185	  -143.185
117	  -7381.17	  -545.261	  -148.984	  -148.984	  -148.984
118	  -7387.89	   -551.98	  -152.717	  -152.717	  -152.717
119	  -7387.04	  -551.131	  -154.961	  -154.961	  -154.961
120	  -7394.22	  -558.311	  -156.838	  -156.838	  -156.838
121	  -7403.99	   -568.09	  -158.239	  -158.239	  -158.239
122	  -7404.32	  -568.415	  -158.349	  -158.349	  -158.349
123	   -7404.5	    -568.6	  -157.326	  -157.326	  -157.326
124	  -7407.24	  -571.337	  -155.964	  -155.964	  -155.964
125	  -7410.13	  -574.229	  -154.566	  -154.566	  -154.566
126	  -7410.86	  -574.958	  -153.109	  -153.109	  -153.109
127	  -7412.45	  -576.548	  -151.827	  -151.827	  -151.827
128	  -7414.34	  -578.431	  -151.013	  -151.013	  -151.013
129	  -7419.37	  -583.465	  -150.475	  -150.475	  -150.475
130	  -7423.07	  -587.167	   -149.88	   -149.88	   -149.88
131	  -7420.17	  -584.262	  -149.848	  -149.848	  -149.848
132	  -7425.03	  -589.122	  -151.478	  -151.478	  -151.478
133	  -7439.18	  -603.274	  -154.233	  -154.233	  -154.233
134	  -7444.44	  -608.538	  -155.994	  -155.994	  -155.994
135	  -7444.83	  -608.925	  -155.706	  -155.706	  -155.706
136	  -7443.32	  -607.418	  -154.568	  -154.568	  -154.568
137	  -7445.48	  -609.578	  -154.538	  -154.538	  -154.538
138	  -7452.35	  -616.447	  -156.367	  -156.367	  -156.367
139	  -7462.69	  -626.785	  -159.118	  -159.118	  -159.118
140	  -7466.87	  -630.963	   -161.42	   -161.42	   -161.42
141	  -7470.04	   -634.14	  -162.671	  -162.671	  -162.671
142	  -7476.96	  -641.059	  -162.818	  -162.818	  -162.818
143	  -7475.94	  -640.033	  -162.197	  -162.197	  -162.197
144	  -7476.22	  -640.312	  -161.831	  -161.831	  -161.831
145	  -7482.18	  -646.274	  -162.434	  -162.434	  -162.434
146	  -7490.88	  -654.979	  -163.298	  -163.298	  -163.298
147	  -7491.95	  -656.047	  -163.332	  -163.332	  -163.332
148	  -7492.37	  -656.465	  -162.716	  -162.716	  -162.716
149	  -7494.37	  -658.468	  -162.579	  -162.579	  -162.579
150	   -7499.5	    -663.6	  -163.304	  -163.304	  -163.304
151	  -7509.06	   -673.15	  -163.706	  -163.706	  -163.706
152	  -7509.74	  -673.833	  -162.382	  -162.382	  -162.382
153	  -7504.74	  -668.833	  -159.758	  -159.758	  -159.758
154	  -7504.09	  -668.185	  -157.516	  -157.516	  -157.516
155	  -7512.47	  -676.566	  -156.015	  -156.015	  -156.015
156	  -7516.21	  -680.305	  -154.358	  -154.358	  -154.358
157	  -7505.91	  -670.002	  -153.361	  -153.361	  -153.361
158	  -7511.92	  -676.015	  -155.387	  -155.387	  -155.387
159	  -7529.86	  -693.955	  -160.209	  -160.209	  -160.209
160	  -7542.87	  -706.967	  -164.027	  -164.027	  -164.027
161	  -7543.82	  -707.918	  -163.706	  -163.706	  -163.706
162	  -7534.43	  -698.526	  -160.358	  -160.358	  -160.358
163	  -7530.56	  -694.657	  -158.109	  -158.109	  -158.109
164	  -7539.85	  -703.944	  -160.172	  -160.172	  -160.172
165	   -7548.9	  -712.997	  -166.821	  -166.821	  -166.821
166	  -7567.91	  -732.008	  -175.988	  -175.988	  -175.988
167	  -7584.12	  -748.216	  -184.944	  -184.944	  -184.944
168	   -7588.1	  -752.192	  -192.618	  -192.618	  -192.618
169	  -7596.76	  -760.856	  -200.081	  -200.081	  -200.081
170	  -7612.83	  -776.924	  -207.981	  -207.981	  -207.981
171	  -7626.46	  -790.555	  -215.041	  -215.041	  -215.041
172	  -7632.96	  -797.058	  -219.865	  -219.865	  -219.865
173	  -7635.39	  -799.485	   -222.75	   -222.75	   -222.75
174	  -7640.57	  -804.665	  -224.851	  -224.851	  -224.851
175	  -7649.21	  -813.305	  -226.342	  -226.342	  -226.342
176	  -7653.06	  -817.151	   -226.59	   -226.59	   -226.59
177	  -7651.16	  -815.254	  -226.097	  -226.097	  -226.097
178	  -7651.05	  -815.142	   -227.09	   -227.09	   -227.09
179	  -7659.65	  -823.741	  -231.494	  -231.494	  -231.494
180	  -7676.28	  -840.372	    -238.8	    -238.8	    -238.8
181	  -7689.72	  -853.814	  -246.543	  -246.543	  -246.543
182	  -7698.57	  -862.667	  -252.568	  -252.568	  -252.568
183	  -7704.54	  -868.636	  -256.192	  -256.192	  -256.192
184	  -7709.38	  -873.474	  -257.683	  -257.683	  -257.683
185	  -7712.65	  -876.742	  -257.812	  -257.812	  -257.812
186	  -7710.29	  -874.382	  -258.106	  -258.106	  -258.106
187	  -7716.14	  -880.235	  -260.231	  -260.231	  -260.231
188	   -7727.9	   -891.99	    -264.4	    -264.4	    -264.4
189	  -7736.83	  -900.921	  -269.282	  -269.282	  -269.282
190	  -7744.82	  -908.916	  -273.465	  -273.465	  -273.465
191	  -7750.67	  -914.765	  -276.222	  -276.222	  -276.222
192	  -7756.02	  -920.113	  -277.292	  -277.292	  -277.292
193	  -7757.67	  -921.761	   -276.82	   -276.82	   -276.82
194	  -7757.44	  -921.538	  -275.514	  -275.514	  -275.514
195	  -7759.71	  -923.806	  -274.255	  -274.255	  -274.255
196	  -7763.09	  -927.181	   -273.59	   -273.59	   -273.59
197	  -7764.88	  -928.978	  -273.999	  -273.999	  -273.999
198	  -7768.25	  -932.342	  -276.041	  -276.041	  -276.041
199	  -7779.66	   -943.75	  -279.363	  -279.363	  -279.363
200	  -7789.69	   -953.79	  -282.365	  -282.365	  -282.365
201	  -7790.78	   -954.88	  -284.025	  -284.025	  -284.025
202	  -7791.28	  -955.371	  -285.276	  -285.276	  -285.276
203	  -7798.02	  -962.114	  -287.483	  -287.483	  -287.483
204	  -7808.81	  -972.904	  -290.414	  -290.414	  -290.414
205	  -7814.51	  -978.602	  -292.797	  -292.797	  -292.797
206	  -7815.86	  -979.952	  -294.145	  -294.145	  -294.145
207	   -7821.1	  -985.199	  -294.909	  -294.909	  -294.909
208	  -7825.66	  -989.757	  -295.565	  -295.565	  -295.565
209	   -7827.1	  -991.194	  -296.704	  -296.704	  -296.704
210	  -7831.79	  -995.884	  -299.224	  -299.224	  -299.224
211	  -7841.69	  -1005.79	  -303.395	  -303.395	  -303.395
212	  -7852.25	  -1016.35	   -308.17	   -308.17	   -308.17
213	  -7860.89	  -1024.98	  -312.014	  -312.014	  -312.014
214	  -7864.76	  -1028.85	  -314.364	  -314.364	  -314.364
215	  -7865.94	  -1030.04	    -316.1	    -316.1	    -316.1
216	  -7872.16	  -1036.26	  -318.206	  -318.206	  -318.206
217	  -7883.66	  -1047.75	  -320.318	  -320.318	  -320.318
218	  -7884.74	  -1048.83	  -321.653	  -321.653	  -321.653
219	  -7884.27	  -1048.37	   -322.55	   -322.55	   -322.55
220	  -7894.64	  -1058.73	  -323.368	  -323.368	  -323.368
221	  -7899.53	  -1063.62	  -323.322	  -323.322	  -323.322
222	  -7897.42	  -1061.52	  -322.306	  -322.306	  -322.306
223	  -7894.42	  -1058.51	  -322.381	  -322.381	  -322.381
224	  -7902.43	  -1066.53	  -325.657	  -325.657	  -325.657
225	  -7919.35	  -1083.45	  -331.385	  -331.385	  -331.385
226	  -7931.19	  -1095.29	  -336.667	  -336.667	  -336.667
227	   -7932.8	  -1096.89	  -340.062	  -340.062	  -340.062
228	  -7933.31	   -1097.4	  -343.051	  -343.051	  -343.051
229	  -7943.98	  -1108.08	  -347.464	  -347.464	  -347.464
230	  -7957.64	  -1121.74	  -352.884	  -352.884	  -352.884
231	  -7965.88	  -1129.98	  -357.576	  -357.576	  -357.576
232	  -7969.19	  -1133.28	  -360.839	  -360.839	  -360.839
233	  -7974.65	  -1138.74	  -363.186	  -363.186	  -363.186
234	  -7982.37	  -1146.46	  -365.084	  -365.084	  -365.084
235	  -7984.73	  -1148.82	  -367.006	  -367.006	  -367.006
236	  -7986.72	  -1150.81	  -370.082	  -370.082	  -370.082
237	  -7998.94	  -1163.04	  -374.882	  -374.882	  -374.882
238	  -8012.88	  -1176.98	  -379.946	  -379.946	  -379.946
239	  -8018.97	  -1183.06	  -383.056	  -383.056	  -383.056
240	  -8019.67	  -1183.77	  -383.635	  -383.635	  -383.635
241	  -8019.78	  -1183.88	  -382.917	  -382.917	  -382.917
242	  -8023.25	  -1187.34	  -382.299	  -382.299	  -382.299
243	  -8027.99	  -1192.09	  -382.609	  -382.609	  -382.609
244	  -8027.47	  -1191.56	  -384.992	  -384.992	  -384.992
245	  -8036.07	  -1200.17	  -390.728	  -390.728	  -390.728
246	  -8055.83	  -1219.93	  -399.141	  -399.141	  -399.141
247	  -8070.63	  -1234.72	  -407.173	  -407.173	  -407.173
248	  -8079.32	  -1243.42	  -412.057	  -412.057	  -412.057
249	  -8079.43	  -1243.53	  -413.871	  -413.871	  -413.871
250	  -8077.56	  -1241.66	  -415.311	  -415.311	  -415.311
251	     -8087	   -1251.1	  -419.006	  -419.006	  -419.006
252	  -8099.56	  -1263.66	  -425.266	  -425.266	  -425.266
253	  -8111.84	  -1275.94	  -432.615	  -432.615	  -432.615
254	  -8122.08	  -1286.17	  -439.527	  -439.527	  -439.527
255	  -8131.54	  -1295.64	  -445.035	  -445.035	  -445.035
256	  -8140.39	  -1304.49	  -448.576	  -448.576	  -448.576
257	  -8142.11	   -1306.2	  -450.428	  -450.428	  -450.428
258	   -8143.4	   -1307.5	  -452.104	  -452.104	  -452.104
259	  -8149.99	  -1314.09	  -455.129	  -455.129	  -455.129
260	  -8161.89	  -1325.98	  -459.332	  -459.332	  -459.332
261	  -8171.57	  -1335.67	  -463.213	  -463.213	  -463.213
262	  -8173.07	  -1337.17	  -466.044	  -466.044	  -466.044
263	  -8177.88	  -1341.98	  -468.581	  -468.581	  -468.581
264	  -8185.57	  -1349.67	  -471.396	  -471.396	  -471.396
265	  -8194.66	  -1358.76	  -473.539	  -473.539	  -473.539
266	  -8200.09	  -1364.18	  -473.556	  -473.556	  -473.556
267	  -8194.51	  -1358.61	  -471.749	  -471.749	  -471.749
268	  -8192.41	  -1356.51	  -470.527	  -470.527	  -470.527
269	  -8200.06	  -1364.16	  -471.985	  -471.985	  -471.985
270	  -8210.46	  -1374.56	  -476.358	  -476.358	  -476.358
271	   -8216.8	   -1380.9	  -483.279	  -483.279	  -483.279
272	  -8229.25	  -1393.35	  -492.511	  -492.511	  -492.511
273	  -8251.58	  -1415.67	  -502.481	  -502.481	  -502.481
274	  -8264.27	  -1428.36	  -510.364	  -510.364	  -510.364
275	  -8268.22	  -1432.31	  -514.992	  -514.992	  -514.992
276	  -8267.83	  -1431.93	  -518.175	  -518.175	  -518.175
277	  -8276.29	  -1440.38	  -522.049	  -522.049	  -522.049
278	  -8293.11	   -1457.2	  -526.153	  -526.153	  -526.153
279	  -8295.99	  -1460.09	  -528.762	  -528.762	  -528.762
280	  -8294.13	  -1458.23	  -530.221	  -530.221	  -530.221
281	  -8299.01	  -1463.11	  -532.643	  -532.643	  -532.643
282	  -8311.12	  -1475.22	  -536.933	  -536.933	  -536.933
283	  -8321.09	  -1485.18	   -542.22	   -542.22	   -542.22
284	  -8326.66	  -1490.76	  -547.782	  -547.782	  -547.782
285	  -8336.42	  -1500.52	  -553.758	  -553.758	  -553.758
286	  -8348.35	  -1512.45	  -560.057	  -560.057	  -560.057
287	  -8358.18	  -1522.27	  -566.133	  -566.133	  -566.133
288	  -8364.86	  -1528.95	  -572.052	  -572.052	  -572.052
289	  -8372.37	  -1536.47	  -578.666	  -578.666	  -578.666
290	  -8386.46	  -1550.55	  -586.007	  -586.007	  -586.007
291	  -8402.91	     -1567	  -592.321	  -592.321	  -592.321
292	  -8406.85	  -1570.94	  -596.192	  -596.192	  -596.192
293	  -8403.43	  -1567.52	  -599.282	  -599.282	  -599.282
294	  -8411.06	  -1575.15	  -604.949	  -604.949	  -604.949
295	  -8430.76	  -1594.86	  -614.168	  -614.168	  -614.168
296	  -8449.14	  -1613.24	  -624.626	  -624.626	  -624.626
297	  -8459.69	  -1623.79	  -633.811	  -633.811	  -633.811
298	   -8468.1	  -1632.19	  -641.403	  -641.403	  -641.403
299	  -8477.26	  -1641.35	  -648.535	  -648.535	  -648.535
300	  -8489.04	  -1653.14	  -655.897	  -655.897	  -655.897
301	  -8502.41	   -1666.5	  -663.089	  -663.089	  -663.089
302	  -8510.96	  -1675.05	  -669.756	  -669.756	  -669.756
303	  -8515.37	  -1679.46	  -676.728	  -676.728	  -676.728
304	  -8530.38	  -1694.48	  -684.926	  -684.926	  -684.926
305	  -8547.26	  -1711.35	   -693.71	   -693.71	   -693.71
306	  -8556.36	  -1720.46	  -701.929	  -701.929	  -701.929
307	   -8563.8	   -1727.9	   -709.83	   -709.83	   -709.83
308	  -8576.82	  -1740.91	  -718.483	  -718.483	  -718.483
309	  -8592.07	  -1756.17	  -728.255	  -728.255	  -728.255
310	  -8604.07	  -1768.17	  -739.082	  -739.082	  -739.082
311	  -8618.31	   -1782.4	  -751.355	  -751.355	  -751.355
312	  -8636.59	  -1800.69	  -765.478	  -765.478	  -765.478
313	  -8657.82	  -1821.92	  -781.026	  -781.026	  -781.026
314	  -8677.45	  -1841.55	  -796.924	  -796.924	  -796.924
315	  -8696.69	  -1860.79	  -812.165	  -812.165	  -812.165
316	  -8714.71	   -1878.8	  -826.154	  -826.154	  -826.154
317	  -8729.28	  -1893.37	  -838.856	  -838.856	  -838.856
318	  -8743.69	  -1907.78	  -850.831	  -850.831	  -850.831
319	  -8757.93	  -1922.03	  -862.824	  -862.824	  -862.824
320	  -8774.88	  -1938.97	  -875.147	  -875.147	  -875.147
321	  -8791.21	  -1955.31	  -887.507	  -887.507	  -887.507
322	  -8806.62	  -1970.72	  -899.489	  -899.489	  -899.489
323	     -8821	   -1985.1	  -911.274	  -911.274	  -911.274
324	  -8833.03	  -1997.13	  -923.852	  -923.852	  -923.852
325	  -8851.31	  -2015.41	  -937.986	  -937.986	  -937.986
326	  -8875.92	  -2040.01	  -952.764	  -952.764	  -952.764
327	  -8893.75	  -2057.85	  -966.422	  -966.422	  -966.422
328	  -8902.23	  -2066.33	  -978.999	  -978.999	  -978.999
329	  -8916.76	  -2080.86	  -992.651	  -992.651	  -992.651
330	  -8939.96	  -2104.06	  -1009.13	  -1009.13	  -1009.13
