Data	Ramp3_E80_F-20
Recipe	GS_CALIBRATION_POLYTEC
Site Name	
Points	4466
X-Resolution	0.200000
X-Coord	-37877.17
Y-Coord	-10029.83
	       Raw	Intermediate	    Normal	 Roughness	  Waviness
129	  -7617.08	   -548.56	  -108.433	  -108.433	  -108.433
130	  -7627.44	  -558.927	  -115.267	  -115.267	  -115.267
131	   -7635.2	  -566.682	  -120.582	  -120.582	  -120.582
132	  -7641.31	  -572.796	  -124.479	  -124.479	  -124.479
133	  -7648.67	  -580.148	  -127.095	  -127.095	  -127.095
134	  -7653.98	  -585.459	  -128.232	  -128.232	  -128.232
135	  -7654.36	  -585.845	  -127.886	  -127.886	  -127.886
136	  -7656.84	  -588.324	  -126.463	  -126.463	  -126.463
137	  -7658.12	  -589.597	  -124.415	  -124.415	  -124.415
138	  -7657.67	  -589.149	  -122.333	  -122.333	  -122.333
139	  -7658.08	  -589.561	  -121.232	  -121.232	  -121.232
140	  -7661.02	    -592.5	  -121.916	  -121.916	  -121.916
141	  -7671.21	  -602.696	  -123.659	  -123.659	  -123.659
142	  -7680.32	  -611.804	  -124.329	  -124.329	  -124.329
143	  -7676.09	  -607.574	  -122.925	  -122.925	  -122.925
144	   -7671.8	  -603.279	  -121.267	  -121.267	  -121.267
145	  -7676.34	   -607.82	  -121.846	  -121.846	  -121.846
146	  -7687.76	  -619.239	  -124.772	  -124.772	  -124.772
147	  -7698.03	  -629.511	  -127.933	  -127.933	  -127.933
148	   -7699.8	  -631.278	  -129.752	  -129.752	  -129.752
149	  -7700.86	  -632.339	  -130.664	  -130.664	  -130.664
150	  -7706.93	  -638.414	  -131.873	  -131.873	  -131.873
151	  -7711.84	  -643.326	  -133.858	  -133.858	  -133.858
152	  -7718.43	  -649.908	  -136.319	  -136.319	  -136.319
153	  -7725.18	  -656.661	   -138.56	   -138.56	   -138.56
154	  -7730.58	  -662.063	  -139.786	  -139.786	  -139.786
155	   -7733.7	  -665.178	  -139.801	  -139.801	  -139.801
156	  -7731.62	  -663.104	  -139.741	  -139.741	  -139.741
157	  -7735.09	  -666.575	  -141.436	  -141.436	  -141.436
158	  -7746.34	  -677.819	  -145.411	  -145.411	  -145.411
159	   -7758.3	  -689.786	  -150.081	  -150.081	  -150.081
160	  -7765.31	  -696.787	  -153.437	  -153.437	  -153.437
161	  -7766.58	  -698.062	  -155.028	  -155.028	  -155.028
162	  -7769.45	  -700.927	  -155.913	  -155.913	  -155.913
163	  -7775.05	  -706.527	  -157.213	  -157.213	  -157.213
164	  -7779.39	   -710.87	  -159.388	  -159.388	  -159.388
165	  -7786.27	  -717.756	  -162.371	  -162.371	  -162.371
166	  -7795.03	  -726.511	  -165.567	  -165.567	  -165.567
167	   -7800.8	  -732.279	  -168.002	  -168.002	  -168.002
168	  -7806.24	  -737.721	  -168.879	  -168.879	  -168.879
169	  -7807.36	  -738.842	    -168.2	    -168.2	    -168.2
170	  -7806.31	   -737.79	  -167.133	  -167.133	  -167.133
171	  -7807.02	  -738.502	   -167.28	   -167.28	   -167.28
172	  -7817.17	  -748.649	  -168.856	  -168.856	  -168.856
173	  -7826.65	  -758.136	  -170.323	  -170.323	  -170.323
174	  -7823.91	  -755.387	  -170.712	  -170.712	  -170.712
175	  -7825.47	  -756.947	  -171.153	  -171.153	  -171.153
176	  -7831.58	  -763.064	  -173.268	  -173.268	  -173.268
177	  -7840.01	  -771.493	  -177.321	  -177.321	  -177.321
178	  -7851.32	  -782.797	  -182.353	  -182.353	  -182.353
179	  -7858.49	  -789.975	  -187.406	  -187.406	  -187.406
180	  -7864.77	  -796.255	  -192.176	  -192.176	  -192.176
181	  -7875.97	  -807.447	  -196.309	  -196.309	  -196.309
