Data	Pyra1_E80_F-20
Recipe	GS_CALIBRATION_POLYTEC
Site Name	
Points	4466
X-Resolution	0.200000
X-Coord	-37870.78
Y-Coord	-9891.62
	       Raw	Intermediate	    Normal	 Roughness	  Waviness
56	  -7814.04	  -240.298	  -42.5567	  -42.5567	  -42.5567
57	  -7812.15	  -238.403	  -40.9052	  -40.9052	  -40.9052
58	  -7812.29	  -238.539	  -40.6471	  -40.6471	  -40.6471
59	  -7820.34	  -246.589	  -42.3641	  -42.3641	  -42.3641
60	   -7831.6	  -257.853	  -44.6144	  -44.6144	  -44.6144
61	  -7835.37	  -261.623	  -45.2754	  -45.2754	  -45.2754
62	  -7833.13	  -259.387	  -43.7347	  -43.7347	  -43.7347
63	  -7833.52	  -259.778	  -40.8189	  -40.8189	  -40.8189
64	  -7834.72	  -260.976	  -37.3107	  -37.3107	  -37.3107
65	  -7832.76	  -259.014	  -33.9176	  -33.9176	  -33.9176
66	  -7828.59	  -254.848	  -32.0282	  -32.0282	  -32.0282
67	  -7835.49	  -261.747	  -32.6385	  -32.6385	  -32.6385
68	  -7847.61	  -273.859	  -34.7507	  -34.7507	  -34.7507
69	  -7850.82	  -277.078	  -36.6669	  -36.6669	  -36.6669
70	  -7850.46	  -276.708	  -38.4026	  -38.4026	  -38.4026
71	  -7857.43	  -283.681	  -40.9422	  -40.9422	  -40.9422
72	  -7870.53	  -296.786	  -43.9262	  -43.9262	  -43.9262
73	  -7872.94	  -299.191	   -46.177	   -46.177	   -46.177
74	   -7874.1	   -300.35	  -47.6494	  -47.6494	  -47.6494
75	  -7882.16	  -308.417	  -48.9888	  -48.9888	  -48.9888
76	  -7886.62	  -312.874	   -50.353	   -50.353	   -50.353
77	  -7888.56	  -314.811	  -51.8961	  -51.8961	  -51.8961
78	  -7895.06	  -321.309	  -54.0791	  -54.0791	  -54.0791
79	  -7902.33	  -328.581	  -57.0393	  -57.0393	  -57.0393
80	  -7908.51	  -334.768	  -60.6013	  -60.6013	  -60.6013
81	  -7915.41	  -341.663	   -64.722	   -64.722	   -64.722
82	  -7924.06	  -350.313	  -69.2256	  -69.2256	  -69.2256
83	  -7933.77	  -360.024	   -73.215	   -73.215	   -73.215
84	  -7941.25	  -367.507	  -75.2358	  -75.2358	  -75.2358
85	  -7942.75	  -369.003	  -74.3924	  -74.3924	  -74.3924
86	   -7939.6	  -365.854	  -71.3988	  -71.3988	  -71.3988
87	  -7936.29	  -362.548	  -68.3548	  -68.3548	  -68.3548
88	  -7938.52	  -364.776	  -67.3396	  -67.3396	  -67.3396
89	  -7944.43	  -370.687	  -69.2124	  -69.2124	  -69.2124
90	  -7953.13	  -379.382	  -73.4868	  -73.4868	  -73.4868
91	  -7965.22	  -391.475	  -78.9306	  -78.9306	  -78.9306
92	  -7972.15	  -398.405	  -84.4563	  -84.4563	  -84.4563
93	  -7980.76	  -407.013	  -89.5519	  -89.5519	  -89.5519
94	  -7990.74	  -416.997	  -93.7727	  -93.7727	  -93.7727
95	  -7995.98	   -422.23	  -96.4624	  -96.4624	  -96.4624
96	  -8000.54	  -426.795	  -97.1673	  -97.1673	  -97.1673
97	  -8002.34	  -428.597	   -95.963	   -95.963	   -95.963
98	  -8000.35	  -426.607	  -93.6089	  -93.6089	  -93.6089
99	  -8000.92	  -427.178	  -91.4107	  -91.4107	  -91.4107
100	  -8001.75	  -428.002	  -90.6373	  -90.6373	  -90.6373
101	  -8006.39	  -432.647	  -91.8084	  -91.8084	  -91.8084
102	  -8016.95	  -443.202	  -94.2869	  -94.2869	  -94.2869
103	  -8021.52	  -447.776	  -97.0467	  -97.0467	  -97.0467
104	  -8025.27	  -451.524	  -99.9483	  -99.9483	  -99.9483
105	  -8032.62	   -458.87	  -103.387	  -103.387	  -103.387
106	  -8042.62	  -468.873	  -106.907	  -106.907	  -106.907
107	  -8050.27	  -476.528	  -109.318	  -109.318	  -109.318
108	  -8050.69	  -476.942	  -110.427	  -110.427	  -110.427
109	  -8051.04	   -477.29	  -111.759	  -111.759	  -111.759
110	  -8058.99	  -485.242	  -114.815	  -114.815	  -114.815
111	  -8071.32	  -497.573	  -119.158	  -119.158	  -119.158
112	  -8079.43	  -505.681	   -122.97	   -122.97	   -122.97
113	  -8083.67	  -509.919	  -124.988	  -124.988	  -124.988
114	  -8086.19	  -512.438	  -125.297	  -125.297	  -125.297
115	   -8087.8	  -514.056	  -124.727	  -124.727	  -124.727
116	  -8089.95	  -516.199	  -124.163	  -124.163	  -124.163
117	  -8093.35	  -519.608	   -124.36	   -124.36	   -124.36
118	  -8096.17	  -522.427	  -126.015	  -126.015	  -126.015
119	  -8103.02	  -529.276	  -129.294	  -129.294	  -129.294
120	  -8117.34	  -543.593	  -133.052	  -133.052	  -133.052
121	  -8120.84	  -547.096	  -135.682	  -135.682	  -135.682
122	  -8122.51	  -548.762	  -136.976	  -136.976	  -136.976
123	  -8126.45	  -552.708	  -137.988	  -137.988	  -137.988
124	  -8131.31	  -557.562	  -139.346	  -139.346	  -139.346
125	  -8139.77	  -566.027	  -140.641	  -140.641	  -140.641
126	     -8141	  -567.255	  -141.595	  -141.595	  -141.595
127	  -8141.07	  -567.322	  -143.084	  -143.084	  -143.084
128	  -8151.41	  -577.663	  -145.958	  -145.958	  -145.958
129	  -8160.71	  -586.963	  -149.606	  -149.606	  -149.606
130	  -8166.43	  -592.679	  -152.725	  -152.725	  -152.725
131	  -8171.59	  -597.845	  -154.494	  -154.494	  -154.494
132	  -8176.72	  -602.975	  -154.479	  -154.479	  -154.479
133	  -8176.89	  -603.145	  -152.626	  -152.626	  -152.626
134	  -8174.17	  -600.419	  -149.916	  -149.916	  -149.916
135	  -8173.81	  -600.063	  -148.396	  -148.396	  -148.396
136	  -8175.51	  -601.765	  -149.991	  -149.991	  -149.991
137	  -8188.94	  -615.189	  -154.719	  -154.719	  -154.719
138	  -8204.65	  -630.899	  -160.122	  -160.122	  -160.122
139	  -8209.41	  -635.665	    -163.5	    -163.5	    -163.5
140	  -8209.46	  -635.711	  -164.452	  -164.452	  -164.452
141	  -8211.86	  -638.113	  -164.336	  -164.336	  -164.336
142	  -8216.88	  -643.134	   -164.18	   -164.18	   -164.18
143	   -8219.4	  -645.656	  -164.306	  -164.306	  -164.306
144	  -8220.76	  -647.013	  -165.214	  -165.214	  -165.214
145	  -8227.39	  -653.642	  -167.345	  -167.345	  -167.345
146	  -8237.13	  -663.382	  -170.022	  -170.022	  -170.022
147	  -8243.16	  -669.413	   -171.79	   -171.79	   -171.79
148	  -8245.25	    -671.5	   -172.13	   -172.13	   -172.13
149	  -8242.97	  -669.227	  -172.316	  -172.316	  -172.316
150	  -8249.09	  -675.341	  -174.055	  -174.055	  -174.055
151	  -8259.58	  -685.835	    -177.6	    -177.6	    -177.6
152	  -8267.19	  -693.447	  -181.912	  -181.912	  -181.912
153	  -8274.13	  -700.378	  -186.098	  -186.098	  -186.098
154	  -8281.68	  -707.929	  -189.674	  -189.674	  -189.674
155	  -8289.57	  -715.823	  -191.974	  -191.974	  -191.974
156	  -8293.26	  -719.509	  -192.459	  -192.459	  -192.459
157	  -8291.34	   -717.59	  -191.744	  -191.744	  -191.744
158	  -8293.04	  -719.292	  -191.549	  -191.549	  -191.549
159	  -8298.24	  -724.492	  -193.335	  -193.335	  -193.335
160	  -8305.91	  -732.159	  -197.202	  -197.202	  -197.202
161	  -8318.99	  -745.244	  -201.742	  -201.742	  -201.742
162	  -8326.34	  -752.589	  -204.949	  -204.949	  -204.949
163	  -8327.87	  -754.125	  -205.644	  -205.644	  -205.644
164	  -8331.86	  -758.118	  -204.031	  -204.031	  -204.031
165	  -8326.22	  -752.472	  -201.731	  -201.731	  -201.731
166	  -8325.05	  -751.308	  -201.387	  -201.387	  -201.387
167	   -8334.8	  -761.056	   -204.66	   -204.66	   -204.66
168	  -8349.31	  -775.561	  -210.592	  -210.592	  -210.592
169	  -8360.03	  -786.281	  -216.922	  -216.922	  -216.922
170	  -8365.49	  -791.739	  -222.447	  -222.447	  -222.447
171	  -8374.93	  -801.183	  -227.281	  -227.281	  -227.281
172	  -8382.84	   -809.09	  -231.694	  -231.694	  -231.694
173	  -8389.03	  -815.284	  -235.707	  -235.707	  -235.707
174	   -8397.1	  -823.354	  -239.114	  -239.114	  -239.114
175	  -8404.06	  -830.309	  -241.331	  -241.331	  -241.331
176	  -8407.51	  -833.763	  -241.712	  -241.712	  -241.712
177	  -8408.78	   -835.03	  -240.299	  -240.299	  -240.299
178	  -8407.07	  -833.324	  -238.425	  -238.425	  -238.425
179	  -8404.96	  -831.216	  -238.546	  -238.546	  -238.546
180	  -8413.24	  -839.496	  -242.479	  -242.479	  -242.479
181	  -8431.04	  -857.291	  -249.217	  -249.217	  -249.217
182	  -8444.81	  -871.064	  -255.418	  -255.418	  -255.418
183	  -8449.01	  -875.264	  -258.596	  -258.596	  -258.596
184	  -8447.88	  -874.128	  -259.162	  -259.162	  -259.162
185	  -8449.81	  -876.067	  -259.151	  -259.151	  -259.151
186	  -8456.31	  -882.564	   -259.93	   -259.93	   -259.93
187	  -8459.91	  -886.167	  -261.723	  -261.723	  -261.723
188	  -8466.09	  -892.347	  -264.373	  -264.373	  -264.373
189	  -8474.19	   -900.44	  -267.481	  -267.481	  -267.481
190	  -8481.32	  -907.578	  -270.421	  -270.421	  -270.421
191	   -8485.3	  -911.551	  -272.929	  -272.929	  -272.929
192	   -8490.2	  -916.457	  -275.222	  -275.222	  -275.222
193	  -8498.55	  -924.802	  -277.401	  -277.401	  -277.401
194	  -8501.26	  -927.517	  -279.454	  -279.454	  -279.454
195	  -8506.07	  -932.328	   -281.76	   -281.76	   -281.76
196	  -8513.84	  -940.095	  -284.951	  -284.951	  -284.951
197	  -8518.64	  -944.894	  -289.673	  -289.673	  -289.673
198	  -8528.43	  -954.682	  -296.083	  -296.083	  -296.083
199	  -8547.23	  -973.484	  -302.788	  -302.788	  -302.788
200	  -8554.25	  -980.501	  -307.585	  -307.585	  -307.585
201	  -8555.04	  -981.293	  -309.864	  -309.864	  -309.864
202	  -8559.44	   -985.69	  -310.872	  -310.872	  -310.872
203	  -8563.08	  -989.329	  -311.946	  -311.946	  -311.946
204	  -8567.69	  -993.945	  -313.536	  -313.536	  -313.536
205	   -8575.3	  -1001.55	  -315.117	  -315.117	  -315.117
206	  -8580.83	  -1007.08	  -315.577	  -315.577	  -315.577
207	  -8581.22	  -1007.47	  -314.509	  -314.509	  -314.509
208	   -8578.4	  -1004.65	  -313.291	  -313.291	  -313.291
209	  -8579.57	  -1005.82	  -314.129	  -314.129	  -314.129
210	  -8592.02	  -1018.27	  -317.529	  -317.529	  -317.529
211	  -8604.76	  -1031.01	  -321.459	  -321.459	  -321.459
212	  -8608.37	  -1034.62	  -323.862	  -323.862	  -323.862
213	  -8606.93	  -1033.19	  -325.277	  -325.277	  -325.277
214	  -8611.21	  -1037.46	  -327.979	  -327.979	  -327.979
215	  -8623.07	  -1049.32	  -333.066	  -333.066	  -333.066
216	  -8636.19	  -1062.45	   -339.39	   -339.39	   -339.39
217	  -8645.22	  -1071.47	  -345.138	  -345.138	  -345.138
218	  -8652.11	  -1078.36	  -349.635	  -349.635	  -349.635
219	  -8656.45	  -1082.71	  -353.644	  -353.644	  -353.644
220	  -8663.54	  -1089.79	  -358.239	  -358.239	  -358.239
221	  -8676.28	  -1102.53	  -363.402	  -363.402	  -363.402
222	  -8684.64	   -1110.9	  -367.976	  -367.976	  -367.976
223	  -8690.48	  -1116.74	  -370.911	  -370.911	  -370.911
224	  -8694.96	  -1121.22	  -372.056	  -372.056	  -372.056
225	  -8696.04	   -1122.3	  -372.195	  -372.195	  -372.195
226	   -8697.6	  -1123.86	  -372.857	  -372.857	  -372.857
227	  -8701.68	  -1127.94	  -375.411	  -375.411	  -375.411
228	  -8714.32	  -1140.57	  -379.586	  -379.586	  -379.586
229	  -8726.89	  -1153.14	  -383.547	  -383.547	  -383.547
230	   -8725.5	  -1151.75	  -386.466	  -386.466	  -386.466
231	  -8728.31	  -1154.56	  -389.806	  -389.806	  -389.806
232	  -8741.24	   -1167.5	    -394.8	    -394.8	    -394.8
233	  -8754.32	  -1180.57	  -400.294	  -400.294	  -400.294
234	  -8761.92	  -1188.18	   -404.35	   -404.35	   -404.35
235	  -8762.86	  -1189.11	  -406.808	  -406.808	  -406.808
236	  -8766.18	  -1192.43	  -409.193	  -409.193	  -409.193
237	  -8776.09	  -1202.34	  -412.518	  -412.518	  -412.518
238	  -8784.78	  -1211.04	  -416.271	  -416.271	  -416.271
239	  -8790.37	  -1216.63	  -419.569	  -419.569	  -419.569
240	   -8795.8	  -1222.06	  -422.291	  -422.291	  -422.291
241	  -8801.26	  -1227.52	  -425.018	  -425.018	  -425.018
242	  -8806.18	  -1232.43	  -428.635	  -428.635	  -428.635
243	  -8814.47	  -1240.72	  -433.817	  -433.817	  -433.817
244	  -8827.28	  -1253.54	  -440.361	  -440.361	  -440.361
245	  -8838.21	  -1264.47	   -447.21	   -447.21	   -447.21
246	  -8847.73	  -1273.99	  -453.255	  -453.255	  -453.255
247	  -8856.83	  -1283.08	  -457.916	  -457.916	  -457.916
248	  -8861.13	  -1287.38	    -461.4	    -461.4	    -461.4
249	   -8866.2	  -1292.46	  -464.751	  -464.751	  -464.751
250	  -8872.64	   -1298.9	  -469.271	  -469.271	  -469.271
251	  -8882.99	  -1309.24	  -475.565	  -475.565	  -475.565
252	  -8897.01	  -1323.26	  -483.082	  -483.082	  -483.082
253	  -8907.16	  -1333.41	  -490.563	  -490.563	  -490.563
254	  -8919.54	  -1345.79	  -496.888	  -496.888	  -496.888
255	   -8925.8	  -1352.06	  -501.822	  -501.822	  -501.822
256	  -8928.91	  -1355.16	  -506.416	  -506.416	  -506.416
257	  -8939.74	  -1365.99	  -512.171	  -512.171	  -512.171
258	  -8950.57	  -1376.83	  -519.834	  -519.834	  -519.834
259	  -8962.49	  -1388.74	  -529.251	  -529.251	  -529.251
260	  -8979.98	  -1406.24	  -539.416	  -539.416	  -539.416
261	  -8995.08	  -1421.33	  -548.667	  -548.667	  -548.667
262	   -9003.8	  -1430.05	  -556.078	  -556.078	  -556.078
263	  -9008.63	  -1434.88	  -562.623	  -562.623	  -562.623
264	  -9018.81	  -1445.06	  -570.006	  -570.006	  -570.006
265	  -9035.44	  -1461.69	  -578.468	  -578.468	  -578.468
266	  -9048.29	  -1474.55	  -586.691	  -586.691	  -586.691
267	  -9056.68	  -1482.93	  -593.775	  -593.775	  -593.775
268	  -9063.75	     -1490	  -600.273	  -600.273	  -600.273
269	  -9074.51	  -1500.77	  -607.116	  -607.116	  -607.116
270	  -9087.97	  -1514.23	  -614.519	  -614.519	  -614.519
271	  -9095.67	  -1521.92	  -622.532	  -622.532	  -622.532
272	  -9106.98	  -1533.23	  -631.625	  -631.625	  -631.625
273	  -9124.34	  -1550.59	  -641.724	  -641.724	  -641.724
274	  -9139.04	  -1565.29	   -651.64	   -651.64	   -651.64
275	  -9150.69	  -1576.94	  -660.244	  -660.244	  -660.244
276	  -9159.03	  -1585.28	  -667.592	  -667.592	  -667.592
277	   -9167.7	  -1593.95	  -674.483	  -674.483	  -674.483
278	  -9181.17	  -1607.43	  -681.281	  -681.281	  -681.281
279	   -9190.4	  -1616.65	  -688.016	  -688.016	  -688.016
280	  -9195.63	  -1621.88	  -695.684	  -695.684	  -695.684
281	   -9208.5	  -1634.75	  -705.855	  -705.855	  -705.855
282	  -9229.94	  -1656.19	  -718.404	  -718.404	  -718.404
283	  -9251.07	  -1677.32	  -731.075	  -731.075	  -731.075
284	  -9261.31	  -1687.57	  -742.105	  -742.105	  -742.105
285	  -9270.55	   -1696.8	  -752.199	  -752.199	  -752.199
286	  -9284.79	  -1711.04	  -763.184	  -763.184	  -763.184
287	  -9302.31	  -1728.56	  -775.688	  -775.688	  -775.688
288	  -9322.14	   -1748.4	  -788.794	  -788.794	  -788.794
289	  -9336.63	  -1762.88	  -801.575	  -801.575	  -801.575
290	   -9348.4	  -1774.65	  -814.114	  -814.114	  -814.114
291	  -9369.75	  -1796.01	  -826.506	  -826.506	  -826.506
292	  -9385.52	  -1811.77	  -838.216	  -838.216	  -838.216
293	  -9393.74	  -1819.99	  -849.643	  -849.643	  -849.643
294	  -9408.11	  -1834.37	  -862.664	  -862.664	  -862.664
295	  -9430.14	  -1856.39	  -878.537	  -878.537	  -878.537
296	  -9453.22	  -1879.48	  -896.434	  -896.434	  -896.434
297	  -9479.16	  -1905.41	  -914.436	  -914.436	  -914.436
298	  -9495.65	   -1921.9	  -931.861	  -931.861	  -931.861
299	  -9509.89	  -1936.15	  -950.425	  -950.425	  -950.425
300	  -9537.91	  -1964.16	  -972.102	  -972.102	  -972.102
301	  -9572.86	  -1999.11	  -996.394	  -996.394	  -996.394
302	  -9598.75	     -2025	   -1021.3	   -1021.3	   -1021.3
303	  -9624.76	  -2051.02	  -1045.73	  -1045.73	  -1045.73
304	  -9655.62	  -2081.87	  -1069.43	  -1069.43	  -1069.43
305	  -9680.09	  -2106.35	   -1092.4	   -1092.4	   -1092.4
306	  -9702.27	  -2128.52	  -1115.61	  -1115.61	  -1115.61
307	  -9729.46	  -2155.72	  -1140.67	  -1140.67	  -1140.67
308	   -9763.7	  -2189.96	  -1168.24	  -1168.24	  -1168.24
309	  -9797.68	  -2223.94	   -1197.7	   -1197.7	   -1197.7
310	  -9829.44	  -2255.69	  -1228.76	  -1228.76	  -1228.76
311	  -9863.83	  -2290.08	  -1262.64	  -1262.64	  -1262.64
312	  -9903.17	  -2329.42	  -1301.44	  -1301.44	  -1301.44
313	  -9952.16	  -2378.42	  -1346.91	  -1346.91	  -1346.91
314	  -10009.3	  -2435.51	  -1400.27	  -1400.27	  -1400.27
315	  -10070.3	  -2496.55	  -1463.75	  -1463.75	  -1463.75
316	    -10142	  -2568.22	  -1542.41	  -1542.41	  -1542.41
317	  -10238.2	  -2664.49	   -1643.6	   -1643.6	   -1643.6
318	  -10367.4	  -2793.61	  -1775.08	  -1775.08	  -1775.08
319	  -10532.9	  -2959.13	  -1944.61	  -1944.61	  -1944.61
320	  -10741.5	  -3167.78	  -2163.88	  -2163.88	  -2163.88
321	  -10995.4	  -3421.62	   -2458.4	   -2458.4	   -2458.4
322	    -11333	  -3759.25	  -2883.39	  -2883.39	  -2883.39
323	  -11829.3	  -4255.54	  -3538.84	  -3538.84	  -3538.84
324	  -12647.1	  -5073.39	  -4562.64	  -4562.64	  -4562.64
325	  -14100.7	  -6526.97	  -6076.55	  -6076.55	  -6076.55
326	  -16265.5	  -8691.76	     -8096	     -8096	     -8096
327	  -19083.3	  -11509.6	  -10468.5	  -10468.5	  -10468.5
328	  -21860.8	  -14287.1	  -12903.3	  -12903.3	  -12903.3
329	  -24346.9	  -16773.2	  -15073.4	  -15073.4	  -15073.4
330	  -26199.2	  -18625.4	  -16728.8	  -16728.8	  -16728.8
331	  -26975.6	  -19401.9	  -17788.9	  -17788.9	  -17788.9
332	  -27275.5	  -19701.7	  -18355.5	  -18355.5	  -18355.5
333	  -27417.4	  -19843.7	  -18611.1	  -18611.1	  -18611.1
334	    -27433	  -19859.2	  -18707.3	  -18707.3	  -18707.3
335	  -27426.8	    -19853	  -18735.2	  -18735.2	  -18735.2
336	  -27423.9	  -19850.2	  -18740.3	  -18740.3	  -18740.3
337	  -27437.9	  -19864.2	  -18739.8	  -18739.8	  -18739.8
338	  -27436.7	  -19862.9	  -18736.9	  -18736.9	  -18736.9
339	  -27426.7	    -19853	  -18732.9	  -18732.9	  -18732.9
340	  -27425.5	  -19851.7	  -18730.7	  -18730.7	  -18730.7
341	  -27434.6	  -19860.8	    -18732	    -18732	    -18732
342	  -27444.5	  -19870.8	  -18735.9	  -18735.9	  -18735.9
343	  -27452.1	  -19878.3	  -18741.1	  -18741.1	  -18741.1
344	    -27459	  -19885.3	  -18746.6	  -18746.6	  -18746.6
345	  -27473.2	  -19899.4	  -18750.6	  -18750.6	  -18750.6
346	  -27485.6	  -19911.8	  -18749.9	  -18749.9	  -18749.9
347	  -27471.3	  -19897.6	  -18743.1	  -18743.1	  -18743.1
348	  -27452.2	  -19878.4	  -18734.3	  -18734.3	  -18734.3
349	    -27452	  -19878.3	  -18728.5	  -18728.5	  -18728.5
350	    -27462	  -19888.2	  -18727.1	  -18727.1	  -18727.1
351	  -27468.3	  -19894.5	  -18727.7	  -18727.7	  -18727.7
352	  -27466.5	  -19892.7	  -18729.3	  -18729.3	  -18729.3
353	  -27469.9	  -19896.2	  -18733.5	  -18733.5	  -18733.5
354	    -27487	  -19913.3	  -18741.2	  -18741.2	  -18741.2
355	  -27504.7	  -19930.9	    -18750	    -18750	    -18750
356	  -27517.7	  -19943.9	  -18756.5	  -18756.5	  -18756.5
357	  -27520.5	  -19946.8	    -18759	    -18759	    -18759
358	  -27516.4	  -19942.6	  -18758.6	  -18758.6	  -18758.6
359	  -27522.5	  -19948.7	  -18757.1	  -18757.1	  -18757.1
360	  -27523.3	  -19949.6	  -18755.4	  -18755.4	  -18755.4
361	  -27522.1	  -19948.4	  -18753.8	  -18753.8	  -18753.8
362	  -27526.8	    -19953	  -18752.3	  -18752.3	  -18752.3
363	  -27529.1	  -19955.3	    -18751	    -18751	    -18751
364	  -27528.7	    -19955	  -18750.2	  -18750.2	  -18750.2
365	    -27529	  -19955.3	  -18751.5	  -18751.5	  -18751.5
366	  -27538.9	  -19965.2	  -18756.2	  -18756.2	  -18756.2
367	    -27555	  -19981.3	  -18763.2	  -18763.2	  -18763.2
368	  -27566.8	  -19993.1	  -18770.1	  -18770.1	  -18770.1
369	  -27574.3	  -20000.6	    -18775	    -18775	    -18775
370	  -27579.8	    -20006	  -18777.4	  -18777.4	  -18777.4
371	  -27581.5	  -20007.8	  -18778.2	  -18778.2	  -18778.2
372	  -27583.8	    -20010	  -18778.8	  -18778.8	  -18778.8
373	  -27588.2	  -20014.4	  -18780.1	  -18780.1	  -18780.1
374	    -27595	  -20021.3	  -18782.1	  -18782.1	  -18782.1
375	  -27603.2	  -20029.5	  -18783.3	  -18783.3	  -18783.3
376	    -27607	  -20033.2	    -18782	    -18782	    -18782
377	  -27603.6	  -20029.8	  -18777.2	  -18777.2	  -18777.2
378	  -27594.8	  -20021.1	  -18770.5	  -18770.5	  -18770.5
379	  -27589.8	    -20016	  -18764.3	  -18764.3	  -18764.3
380	    -27590	  -20016.2	  -18760.4	  -18760.4	  -18760.4
381	  -27595.5	  -20021.8	  -18758.1	  -18758.1	  -18758.1
382	  -27598.8	  -20025.1	  -18755.6	  -18755.6	  -18755.6
383	  -27593.1	  -20019.3	  -18752.3	  -18752.3	  -18752.3
384	  -27593.1	  -20019.4	  -18749.2	  -18749.2	  -18749.2
385	    -27596	  -20022.2	    -18747	    -18747	    -18747
386	  -27597.4	  -20023.6	  -18745.6	  -18745.6	  -18745.6
387	    -27600	  -20026.2	    -18745	    -18745	    -18745
388	  -27603.6	  -20029.8	  -18745.4	  -18745.4	  -18745.4
389	  -27606.2	  -20032.4	  -18747.3	  -18747.3	  -18747.3
390	    -27614	  -20040.3	  -18751.4	  -18751.4	  -18751.4
391	  -27626.6	  -20052.9	  -18757.5	  -18757.5	  -18757.5
392	  -27635.6	  -20061.8	  -18764.6	  -18764.6	  -18764.6
393	  -27648.2	  -20074.4	  -18771.5	  -18771.5	  -18771.5
394	    -27661	  -20087.2	  -18776.7	  -18776.7	  -18776.7
395	  -27663.5	  -20089.7	  -18779.2	  -18779.2	  -18779.2
396	  -27665.4	  -20091.7	  -18779.2	  -18779.2	  -18779.2
397	  -27666.4	  -20092.7	  -18778.3	  -18778.3	  -18778.3
398	  -27667.1	  -20093.3	  -18777.9	  -18777.9	  -18777.9
