Data	Line3_E80_F-20
Recipe	GS_CALIBRATION_POLYTEC
Site Name	
Points	4466
X-Resolution	0.200000
X-Coord	-37877.17
Y-Coord	-9599.26
	       Raw	Intermediate	    Normal	 Roughness	  Waviness
42	  -7424.31	  -177.882	  -26.5731	  -26.5731	  -26.5731
43	  -7427.14	  -180.714	  -26.1227	  -26.1227	  -26.1227
44	  -7428.58	  -182.147	  -25.4531	  -25.4531	  -25.4531
45	  -7432.35	   -185.92	  -24.4102	  -24.4102	  -24.4102
46	  -7433.57	  -187.141	  -23.0467	  -23.0467	  -23.0467
47	  -7434.03	  -187.597	  -21.8911	  -21.8911	  -21.8911
48	  -7435.53	  -189.102	  -21.9554	  -21.9554	  -21.9554
49	  -7441.33	  -194.897	  -23.8123	  -23.8123	  -23.8123
50	  -7452.01	   -205.58	  -26.6985	  -26.6985	  -26.6985
51	  -7458.15	  -211.726	  -29.0601	  -29.0601	  -29.0601
52	  -7460.55	  -214.123	  -30.0158	  -30.0158	  -30.0158
53	  -7464.38	  -217.946	  -29.9333	  -29.9333	  -29.9333
54	     -7463	  -216.571	  -29.9446	  -29.9446	  -29.9446
55	  -7469.22	  -222.788	  -30.9374	  -30.9374	  -30.9374
56	  -7477.79	  -231.364	   -32.716	   -32.716	   -32.716
57	  -7480.15	  -233.723	  -34.6333	  -34.6333	  -34.6333
58	  -7485.38	  -238.951	  -36.5079	  -36.5079	  -36.5079
59	  -7492.22	  -245.794	  -38.1131	  -38.1131	  -38.1131
60	  -7498.07	  -251.645	  -38.8369	  -38.8369	  -38.8369
61	  -7497.39	  -250.964	  -38.7281	  -38.7281	  -38.7281
62	  -7498.35	   -251.92	  -39.0153	  -39.0153	  -39.0153
63	  -7505.04	  -258.612	  -40.7044	  -40.7044	  -40.7044
64	  -7513.35	  -266.922	  -42.9479	  -42.9479	  -42.9479
65	  -7523.66	   -277.23	  -43.4112	  -43.4112	  -43.4112
66	  -7520.19	  -273.761	  -40.9389	  -40.9389	  -40.9389
67	  -7508.89	  -262.457	   -37.551	   -37.551	   -37.551
68	  -7514.51	  -268.082	  -35.9835	  -35.9835	  -35.9835
69	  -7526.54	  -280.108	  -35.8976	  -35.8976	  -35.8976
70	  -7528.24	  -281.811	  -35.2457	  -35.2457	  -35.2457
71	   -7520.8	  -274.374	  -34.4749	  -34.4749	  -34.4749
72	  -7523.84	  -277.407	  -36.1689	  -36.1689	  -36.1689
73	     -7542	  -295.566	  -40.7947	  -40.7947	  -40.7947
74	  -7552.66	  -306.233	  -45.8205	  -45.8205	  -45.8205
75	  -7555.42	  -308.996	  -49.1533	  -49.1533	  -49.1533
76	  -7559.56	  -313.131	  -50.9278	  -50.9278	  -50.9278
77	  -7564.58	  -318.146	  -52.1109	  -52.1109	  -52.1109
78	  -7568.21	  -321.782	  -53.4264	  -53.4264	  -53.4264
79	  -7571.76	  -325.333	  -55.5105	  -55.5105	  -55.5105
80	   -7579.4	  -332.966	  -58.5981	  -58.5981	  -58.5981
81	     -7589	   -342.57	   -61.728	   -61.728	   -61.728
82	  -7597.22	  -350.792	  -63.1688	  -63.1688	  -63.1688
83	  -7595.59	  -349.165	  -62.4441	  -62.4441	  -62.4441
84	   -7590.4	  -343.975	  -61.4072	  -61.4072	  -61.4072
85	  -7597.57	  -351.143	  -62.0305	  -62.0305	  -62.0305
86	  -7609.34	  -362.913	  -63.7338	  -63.7338	  -63.7338
87	  -7612.91	  -366.478	  -64.5975	  -64.5975	  -64.5975
88	  -7610.72	  -364.294	  -64.5834	  -64.5834	  -64.5834
89	  -7611.14	  -364.707	  -65.7597	  -65.7597	  -65.7597
90	   -7622.6	  -376.167	  -69.4036	  -69.4036	  -69.4036
91	  -7635.44	  -389.008	   -74.339	   -74.339	   -74.339
92	  -7642.17	  -395.743	  -78.6307	  -78.6307	  -78.6307
93	  -7645.79	  -399.359	  -81.6669	  -81.6669	  -81.6669
94	  -7652.16	   -405.73	  -83.7554	  -83.7554	  -83.7554
95	  -7658.96	  -412.528	  -84.7638	  -84.7638	  -84.7638
96	  -7660.57	  -414.142	  -84.3618	  -84.3618	  -84.3618
97	  -7659.71	  -413.285	   -83.106	   -83.106	   -83.106
98	  -7660.73	  -414.297	  -82.1291	  -82.1291	  -82.1291
99	  -7666.99	  -420.563	  -81.7072	  -81.7072	  -81.7072
100	  -7671.57	  -425.139	  -81.0993	  -81.0993	  -81.0993
101	  -7670.19	  -423.762	  -80.2965	  -80.2965	  -80.2965
102	  -7668.72	  -422.291	  -80.9414	  -80.9414	  -80.9414
103	  -7678.64	  -432.209	  -84.3935	  -84.3935	  -84.3935
104	  -7693.31	  -446.886	   -89.532	   -89.532	   -89.532
105	  -7702.33	  -455.905	  -93.7345	  -93.7345	  -93.7345
106	  -7704.93	    -458.5	  -95.6768	  -95.6768	  -95.6768
107	   -7704.5	  -458.073	  -96.1281	  -96.1281	  -96.1281
108	  -7710.95	  -464.522	  -96.1451	  -96.1451	  -96.1451
109	  -7715.54	  -469.114	  -95.7946	  -95.7946	  -95.7946
110	  -7714.24	   -467.81	  -95.1982	  -95.1982	  -95.1982
111	  -7715.64	  -469.208	  -95.2634	  -95.2634	  -95.2634
112	  -7723.52	  -477.088	  -96.2562	  -96.2562	  -96.2562
113	  -7732.29	  -485.859	  -97.0314	  -97.0314	  -97.0314
114	  -7730.32	  -483.887	  -97.0504	  -97.0504	  -97.0504
115	  -7727.93	  -481.498	   -97.934	   -97.934	   -97.934
116	  -7738.92	  -492.491	  -101.322	  -101.322	  -101.322
117	  -7753.36	  -506.935	  -106.437	  -106.437	  -106.437
118	  -7759.65	  -513.216	  -111.549	  -111.549	  -111.549
119	  -7763.43	  -516.997	  -116.437	  -116.437	  -116.437
120	  -7774.46	  -528.036	  -121.536	  -121.536	  -121.536
121	  -7787.56	  -541.128	  -125.842	  -125.842	  -125.842
122	  -7792.55	  -546.124	  -127.735	  -127.735	  -127.735
123	  -7789.45	  -543.025	  -127.522	  -127.522	  -127.522
124	  -7788.91	  -542.476	  -127.394	  -127.394	  -127.394
125	  -7798.86	  -552.435	  -128.668	  -128.668	  -128.668
126	   -7805.9	  -559.475	  -130.542	  -130.542	  -130.542
127	  -7809.18	   -562.75	  -131.894	  -131.894	  -131.894
128	  -7810.99	  -564.559	  -132.685	  -132.685	  -132.685
129	  -7816.13	  -569.699	  -132.872	  -132.872	  -132.872
130	  -7825.54	  -579.107	  -131.308	  -131.308	  -131.308
131	  -7817.34	  -570.914	  -127.467	  -127.467	  -127.467
132	  -7810.09	  -563.656	  -123.265	  -123.265	  -123.265
133	  -7814.32	   -567.89	  -120.943	  -120.943	  -120.943
134	  -7821.79	  -575.357	   -120.25	   -120.25	   -120.25
135	  -7825.32	  -578.887	  -119.536	  -119.536	  -119.536
136	  -7821.32	  -574.893	  -118.641	  -118.641	  -118.641
137	  -7824.58	  -578.155	  -119.052	  -119.052	  -119.052
138	  -7832.11	  -585.683	  -121.426	  -121.426	  -121.426
139	  -7844.27	  -597.839	   -124.23	   -124.23	   -124.23
140	  -7849.62	  -603.188	  -125.405	  -125.405	  -125.405
141	  -7844.45	  -598.021	  -124.952	  -124.952	  -124.952
142	  -7847.27	  -600.838	  -124.635	  -124.635	  -124.635
143	  -7855.13	  -608.698	  -125.181	  -125.181	  -125.181
144	  -7861.37	  -614.941	  -125.533	  -125.533	  -125.533
145	   -7860.8	  -614.373	  -124.989	  -124.989	  -124.989
146	  -7859.05	  -612.618	  -124.363	  -124.363	  -124.363
147	  -7867.94	  -621.514	  -124.419	  -124.419	  -124.419
148	  -7871.81	  -625.384	  -124.845	  -124.845	  -124.845
149	  -7871.95	  -625.518	    -125.6	    -125.6	    -125.6
150	  -7876.39	  -629.957	  -127.441	  -127.441	  -127.441
151	  -7885.88	  -639.455	  -130.211	  -130.211	  -130.211
152	  -7896.94	  -650.513	  -132.093	  -132.093	  -132.093
153	  -7896.23	  -649.804	  -131.727	  -131.727	  -131.727
154	  -7891.26	  -644.827	  -130.357	  -130.357	  -130.357
155	  -7894.26	  -647.833	   -130.51	   -130.51	   -130.51
156	  -7904.28	  -657.855	  -132.951	  -132.951	  -132.951
157	  -7914.58	  -668.146	  -136.242	  -136.242	  -136.242
158	   -7917.5	  -671.067	  -139.093	  -139.093	  -139.093
159	  -7920.84	  -674.411	  -141.732	  -141.732	  -141.732
160	  -7930.15	  -683.719	  -144.612	  -144.612	  -144.612
161	  -7937.93	  -691.501	  -147.222	  -147.222	  -147.222
162	  -7941.19	   -694.76	  -149.089	  -149.089	  -149.089
163	   -7943.1	  -696.672	  -150.817	  -150.817	  -150.817
164	  -7949.46	  -703.032	  -153.074	  -153.074	  -153.074
165	  -7961.37	  -714.938	  -155.207	  -155.207	  -155.207
166	  -7962.29	  -715.866	   -156.33	   -156.33	   -156.33
167	  -7960.85	  -714.424	  -157.304	  -157.304	  -157.304
168	  -7967.69	  -721.258	  -159.761	  -159.761	  -159.761
169	  -7979.41	  -732.979	   -163.45	   -163.45	   -163.45
170	  -7989.81	  -743.383	  -166.103	  -166.103	  -166.103
171	  -7990.29	  -743.861	  -166.074	  -166.074	  -166.074
172	  -7986.43	      -740	  -164.283	  -164.283	  -164.283
173	  -7986.81	  -740.385	  -163.135	  -163.135	  -163.135
174	  -7993.04	  -746.612	  -164.064	  -164.064	  -164.064
175	  -8001.83	  -755.403	  -166.874	  -166.874	  -166.874
176	  -8005.77	  -759.344	  -171.052	  -171.052	  -171.052
177	  -8015.32	  -768.889	  -176.286	  -176.286	  -176.286
178	  -8029.64	  -783.215	  -181.407	  -181.407	  -181.407
179	  -8036.08	  -789.652	   -184.52	   -184.52	   -184.52
180	  -8038.13	    -791.7	  -184.836	  -184.836	  -184.836
181	  -8035.83	  -789.398	  -183.537	  -183.537	  -183.537
182	  -8037.41	  -790.977	  -182.742	  -182.742	  -182.742
183	  -8040.83	  -794.396	  -183.884	  -183.884	  -183.884
184	  -8050.34	  -803.914	  -186.663	  -186.663	  -186.663
185	  -8061.37	  -814.938	  -189.294	  -189.294	  -189.294
186	   -8061.6	  -815.167	  -190.221	  -190.221	  -190.221
187	  -8063.97	  -817.536	  -189.432	  -189.432	  -189.432
188	  -8065.17	  -818.745	   -188.05	   -188.05	   -188.05
189	   -8063.3	  -816.872	  -187.555	  -187.555	  -187.555
190	  -8070.21	  -823.778	  -188.759	  -188.759	  -188.759
191	  -8080.82	  -834.395	  -190.752	  -190.752	  -190.752
192	     -8085	  -838.566	  -191.907	  -191.907	  -191.907
193	  -8084.19	  -837.759	  -192.204	  -192.204	  -192.204
194	  -8085.09	  -838.658	   -193.45	   -193.45	   -193.45
195	  -8094.38	   -847.95	  -197.035	  -197.035	  -197.035
196	  -8107.62	  -861.188	  -202.445	  -202.445	  -202.445
197	  -8114.65	  -868.221	  -208.449	  -208.449	  -208.449
198	  -8123.13	    -876.7	   -214.57	   -214.57	   -214.57
199	  -8134.41	  -887.981	  -220.416	  -220.416	  -220.416
200	  -8146.67	  -900.236	  -224.713	  -224.713	  -224.713
201	  -8149.17	  -902.741	  -226.415	  -226.415	  -226.415
202	  -8147.21	  -900.785	  -226.245	  -226.245	  -226.245
203	   -8151.1	  -904.667	  -225.928	  -225.928	  -225.928
204	  -8154.99	  -908.563	  -226.293	  -226.293	  -226.293
205	  -8161.41	  -914.981	  -226.936	  -226.936	  -226.936
206	  -8164.62	  -918.188	  -227.449	  -227.449	  -227.449
207	   -8163.6	  -917.168	    -228.5	    -228.5	    -228.5
208	  -8171.59	  -925.163	  -230.973	  -230.973	  -230.973
209	  -8182.98	   -936.55	  -234.372	  -234.372	  -234.372
210	  -8188.71	  -942.278	  -237.495	  -237.495	  -237.495
211	  -8190.19	  -943.764	  -240.384	  -240.384	  -240.384
212	  -8197.31	  -950.877	  -243.964	  -243.964	  -243.964
213	   -8209.8	  -963.371	  -247.977	  -247.977	  -247.977
214	  -8216.67	   -970.24	  -250.714	  -250.714	  -250.714
215	   -8220.7	  -974.266	   -250.89	   -250.89	   -250.89
216	  -8217.79	  -971.357	  -249.243	  -249.243	  -249.243
217	  -8214.05	  -967.625	   -248.17	   -248.17	   -248.17
218	  -8223.13	    -976.7	  -249.362	  -249.362	  -249.362
219	  -8233.59	  -987.161	  -252.161	  -252.161	  -252.161
220	   -8236.7	  -990.275	  -254.799	  -254.799	  -254.799
221	  -8245.08	  -998.646	   -255.98	   -255.98	   -255.98
222	  -8247.19	  -1000.76	  -255.341	  -255.341	  -255.341
223	  -8242.09	  -995.659	  -253.949	  -253.949	  -253.949
224	  -8245.71	  -999.284	  -253.613	  -253.613	  -253.613
225	  -8253.94	  -1007.51	  -254.844	  -254.844	  -254.844
226	  -8260.05	  -1013.62	  -256.671	  -256.671	  -256.671
227	  -8263.24	  -1016.81	  -258.439	  -258.439	  -258.439
228	  -8266.76	  -1020.34	  -260.644	  -260.644	  -260.644
229	   -8274.4	  -1027.97	  -263.995	  -263.995	  -263.995
230	  -8282.84	  -1036.41	  -268.293	  -268.293	  -268.293
231	  -8293.51	  -1047.08	  -272.338	  -272.338	  -272.338
232	  -8299.82	   -1053.4	  -274.934	  -274.934	  -274.934
233	  -8300.43	     -1054	  -276.264	  -276.264	  -276.264
234	  -8301.94	  -1055.51	  -277.804	  -277.804	  -277.804
235	  -8311.82	  -1065.39	  -280.356	  -280.356	  -280.356
236	  -8321.85	  -1075.42	  -283.065	  -283.065	  -283.065
237	  -8322.13	   -1075.7	  -285.025	  -285.025	  -285.025
238	   -8326.7	  -1080.27	  -286.425	  -286.425	  -286.425
239	  -8334.85	  -1088.42	  -287.592	  -287.592	  -287.592
240	  -8335.48	  -1089.05	   -288.79	   -288.79	   -288.79
241	  -8338.12	  -1091.69	  -290.877	  -290.877	  -290.877
242	   -8348.4	  -1101.97	  -294.405	  -294.405	  -294.405
243	  -8358.25	  -1111.82	  -298.554	  -298.554	  -298.554
244	  -8365.02	  -1118.59	  -302.128	  -302.128	  -302.128
245	  -8368.36	  -1121.93	  -304.918	  -304.918	  -304.918
246	   -8374.7	  -1128.27	  -307.444	  -307.444	  -307.444
247	  -8382.18	  -1135.75	  -310.002	  -310.002	  -310.002
248	  -8385.16	  -1138.73	  -312.555	  -312.555	  -312.555
249	  -8393.57	  -1147.14	   -314.76	   -314.76	   -314.76
250	  -8401.21	  -1154.78	  -316.017	  -316.017	  -316.017
251	  -8397.71	  -1151.28	  -316.696	  -316.696	  -316.696
252	  -8401.03	   -1154.6	  -318.501	  -318.501	  -318.501
253	  -8412.57	  -1166.14	  -322.497	  -322.497	  -322.497
254	  -8422.75	  -1176.33	  -328.238	  -328.238	  -328.238
255	  -8429.35	  -1182.92	  -335.274	  -335.274	  -335.274
256	  -8441.54	  -1195.11	  -343.419	  -343.419	  -343.419
257	     -8461	  -1214.57	  -351.156	  -351.156	  -351.156
258	  -8469.27	  -1222.84	  -356.041	  -356.041	  -356.041
259	  -8469.24	  -1222.81	  -357.434	  -357.434	  -357.434
260	  -8468.43	     -1222	  -357.343	  -357.343	  -357.343
261	   -8470.9	  -1224.47	  -358.172	  -358.172	  -358.172
262	  -8482.06	  -1235.63	  -360.294	  -360.294	  -360.294
263	  -8489.63	   -1243.2	  -362.266	  -362.266	  -362.266
264	  -8489.49	  -1243.06	  -363.257	  -363.257	  -363.257
265	   -8491.6	  -1245.17	  -364.114	  -364.114	  -364.114
266	  -8498.59	  -1252.16	  -365.841	  -365.841	  -365.841
267	  -8505.74	  -1259.31	  -368.527	  -368.527	  -368.527
268	  -8509.86	  -1263.44	  -372.071	  -372.071	  -372.071
269	  -8517.97	  -1271.54	  -376.439	  -376.439	  -376.439
270	  -8530.52	  -1284.09	  -380.614	  -380.614	  -380.614
271	  -8538.45	  -1292.02	  -382.827	  -382.827	  -382.827
272	  -8536.35	  -1289.92	  -382.947	  -382.947	  -382.947
273	  -8532.25	  -1285.82	  -383.538	  -383.538	  -383.538
274	  -8542.21	  -1295.78	  -387.108	  -387.108	  -387.108
275	  -8559.15	  -1312.72	  -392.998	  -392.998	  -392.998
276	   -8568.8	  -1322.37	  -398.406	  -398.406	  -398.406
277	  -8573.07	  -1326.64	  -401.783	  -401.783	  -401.783
278	  -8574.86	  -1328.44	  -404.007	  -404.007	  -404.007
279	  -8580.62	  -1334.19	  -406.797	  -406.797	  -406.797
280	  -8589.38	  -1342.95	  -410.922	  -410.922	  -410.922
281	  -8598.99	  -1352.56	  -415.861	  -415.861	  -415.861
282	  -8608.37	  -1361.94	  -420.517	  -420.517	  -420.517
283	  -8614.62	  -1368.19	  -423.891	  -423.891	  -423.891
284	  -8621.18	  -1374.75	  -425.329	  -425.329	  -425.329
285	  -8623.19	  -1376.76	  -425.023	  -425.023	  -425.023
286	  -8618.78	  -1372.35	  -424.829	  -424.829	  -424.829
287	  -8622.92	  -1376.49	  -427.419	  -427.419	  -427.419
288	  -8637.93	   -1391.5	  -433.695	  -433.695	  -433.695
289	  -8652.77	  -1406.34	  -441.941	  -441.941	  -441.941
290	  -8664.71	  -1418.28	  -449.869	  -449.869	  -449.869
291	  -8672.67	  -1426.24	  -456.613	  -456.613	  -456.613
292	   -8680.1	  -1433.67	  -462.554	  -462.554	  -462.554
293	   -8692.4	  -1445.97	  -467.842	  -467.842	  -467.842
294	   -8700.2	  -1453.77	  -472.015	  -472.015	  -472.015
295	  -8702.82	  -1456.39	  -475.115	  -475.115	  -475.115
296	  -8708.52	  -1462.09	  -477.759	  -477.759	  -477.759
297	  -8718.18	  -1471.75	  -479.722	  -479.722	  -479.722
298	  -8723.66	  -1477.23	  -480.141	  -480.141	  -480.141
299	  -8717.86	  -1471.43	  -479.895	  -479.895	  -479.895
300	  -8718.09	  -1471.66	  -481.932	  -481.932	  -481.932
301	  -8734.05	  -1487.62	   -487.83	   -487.83	   -487.83
302	  -8751.74	  -1505.31	  -495.653	  -495.653	  -495.653
303	  -8761.16	  -1514.73	   -502.45	   -502.45	   -502.45
304	  -8764.85	  -1518.42	  -507.398	  -507.398	  -507.398
305	  -8772.48	  -1526.05	  -511.457	  -511.457	  -511.457
306	   -8781.6	  -1535.17	  -515.406	  -515.406	  -515.406
307	  -8786.85	  -1540.42	  -519.719	  -519.719	  -519.719
308	  -8792.97	  -1546.54	   -525.46	   -525.46	   -525.46
309	  -8803.96	  -1557.53	  -533.527	  -533.527	  -533.527
310	  -8823.64	  -1577.21	  -542.692	  -542.692	  -542.692
311	  -8840.09	  -1593.66	  -549.692	  -549.692	  -549.692
312	  -8841.61	  -1595.18	  -552.497	  -552.497	  -552.497
313	  -8836.51	  -1590.08	   -552.86	   -552.86	   -552.86
314	  -8839.55	  -1593.12	  -554.351	  -554.351	  -554.351
315	  -8852.53	   -1606.1	  -558.436	  -558.436	  -558.436
316	  -8864.54	  -1618.12	  -563.869	  -563.869	  -563.869
317	  -8869.37	  -1622.94	  -569.537	  -569.537	  -569.537
318	  -8876.33	   -1629.9	  -576.045	  -576.045	  -576.045
319	  -8890.89	  -1644.47	  -584.116	  -584.116	  -584.116
320	  -8905.66	  -1659.23	   -593.12	   -593.12	   -593.12
321	  -8916.78	  -1670.35	  -601.933	  -601.933	  -601.933
322	  -8928.01	  -1681.58	  -610.125	  -610.125	  -610.125
323	  -8938.83	  -1692.41	  -617.852	  -617.852	  -617.852
324	   -8949.4	  -1702.97	  -625.273	  -625.273	  -625.273
325	  -8960.86	  -1714.43	  -632.418	  -632.418	  -632.418
326	  -8969.31	  -1722.88	  -639.445	  -639.445	  -639.445
327	  -8979.42	  -1732.99	  -646.632	  -646.632	  -646.632
328	  -8992.76	  -1746.33	  -653.927	  -653.927	  -653.927
329	  -9002.17	  -1755.74	  -661.329	  -661.329	  -661.329
330	  -9009.48	  -1763.05	  -670.128	  -670.128	  -670.128
331	  -9021.15	  -1774.72	  -682.591	  -682.591	  -682.591
332	  -9046.15	  -1799.72	  -699.118	  -699.118	  -699.118
333	  -9078.57	  -1832.14	   -716.13	   -716.13	   -716.13
334	  -9097.72	  -1851.29	  -728.686	  -728.686	  -728.686
335	  -9096.82	  -1850.39	  -735.948	  -735.948	  -735.948
336	  -9095.37	  -1848.94	  -742.278	  -742.278	  -742.278
337	  -9113.46	  -1867.03	  -751.703	  -751.703	  -751.703
338	  -9140.55	  -1894.12	  -763.247	  -763.247	  -763.247
339	  -9151.39	  -1904.96	  -773.607	  -773.607	  -773.607
340	  -9155.25	  -1908.82	   -782.21	   -782.21	   -782.21
341	     -9169	  -1922.57	  -791.006	  -791.006	  -791.006
342	  -9183.69	  -1937.26	  -801.221	  -801.221	  -801.221
343	  -9198.39	  -1951.96	  -812.529	  -812.529	  -812.529
344	  -9215.19	  -1968.76	  -824.026	  -824.026	  -824.026
345	  -9229.11	  -1982.68	  -834.796	  -834.796	  -834.796
346	  -9243.09	  -1996.66	  -844.206	  -844.206	  -844.206
347	  -9253.57	  -2007.15	  -852.586	  -852.586	  -852.586
348	  -9258.67	  -2012.24	  -861.902	  -861.902	  -861.902
349	  -9273.86	  -2027.44	   -874.66	   -874.66	   -874.66
350	  -9299.75	  -2053.32	  -891.308	  -891.308	  -891.308
351	  -9325.33	   -2078.9	  -909.672	  -909.672	  -909.672
352	  -9346.01	  -2099.58	  -927.359	  -927.359	  -927.359
353	  -9362.88	  -2116.45	   -943.77	   -943.77	   -943.77
354	  -9380.98	  -2134.55	  -959.481	  -959.481	  -959.481
355	  -9403.64	  -2157.21	  -974.623	  -974.623	  -974.623
356	  -9420.55	  -2174.12	  -989.326	  -989.326	  -989.326
357	  -9429.31	  -2182.88	  -1005.63	  -1005.63	  -1005.63
358	  -9452.67	  -2206.24	  -1026.26	  -1026.26	  -1026.26
359	  -9493.93	   -2247.5	  -1050.71	  -1050.71	  -1050.71
360	  -9523.99	  -2277.56	   -1075.5	   -1075.5	   -1075.5
361	  -9541.99	  -2295.56	  -1098.93	  -1098.93	  -1098.93
362	  -9568.14	  -2321.71	   -1122.4	   -1122.4	   -1122.4
363	   -9598.8	  -2352.37	  -1147.57	  -1147.57	  -1147.57
364	  -9628.75	  -2382.32	  -1175.03	  -1175.03	  -1175.03
365	  -9659.26	  -2412.83	  -1205.87	  -1205.87	  -1205.87
366	  -9694.24	  -2447.81	  -1242.22	  -1242.22	  -1242.22
367	   -9743.8	  -2497.37	  -1285.74	  -1285.74	  -1285.74
368	  -9800.86	  -2554.43	  -1336.41	  -1336.41	  -1336.41
369	  -9858.75	  -2612.32	  -1394.12	  -1394.12	  -1394.12
370	   -9922.9	  -2676.47	  -1460.83	  -1460.83	  -1460.83
371	  -10000.8	  -2754.39	  -1540.38	  -1540.38	  -1540.38
372	  -10098.2	  -2851.76	  -1636.58	  -1636.58	  -1636.58
373	  -10218.3	   -2971.9	  -1752.37	  -1752.37	  -1752.37
374	  -10353.4	  -3107.02	  -1893.31	  -1893.31	  -1893.31
375	  -10506.8	  -3260.33	  -2076.21	  -2076.21	  -2076.21
376	  -10706.8	  -3460.37	  -2340.57	  -2340.57	  -2340.57
377	  -11015.9	  -3769.51	  -2758.26	  -2758.26	  -2758.26
378	  -11545.1	  -4298.65	  -3433.43	  -3433.43	  -3433.43
379	  -12473.8	  -5227.34	  -4480.94	  -4480.94	  -4480.94
380	  -13968.5	  -6722.08	  -5981.71	  -5981.71	  -5981.71
381	  -16027.4	  -8780.95	  -7932.98	  -7932.98	  -7932.98
382	  -18586.1	  -11339.7	    -10218	    -10218	    -10218
383	  -21310.1	  -14063.6	  -12610.8	  -12610.8	  -12610.8
384	  -23852.6	  -16606.2	  -14819.9	  -14819.9	  -14819.9
385	  -25908.4	  -18661.9	  -16573.9	  -16573.9	  -16573.9
386	    -26876	  -19629.5	  -17736.8	  -17736.8	  -17736.8
387	  -27181.4	    -19935	    -18371	    -18371	    -18371
388	  -27315.2	  -20068.8	  -18659.4	  -18659.4	  -18659.4
389	  -27359.7	  -20113.2	  -18771.9	  -18771.9	  -18771.9
390	  -27368.9	  -20122.5	  -18808.8	  -18808.8	  -18808.8
391	  -27360.9	  -20114.5	  -18816.3	  -18816.3	  -18816.3
392	  -27366.5	  -20120.1	  -18813.4	  -18813.4	  -18813.4
393	  -27360.3	  -20113.9	  -18806.4	  -18806.4	  -18806.4
394	  -27350.9	  -20104.4	  -18798.1	  -18798.1	  -18798.1
395	  -27340.5	    -20094	  -18791.8	  -18791.8	  -18791.8
396	  -27345.5	  -20099.1	  -18789.5	  -18789.5	  -18789.5
397	  -27357.2	  -20110.8	  -18790.4	  -18790.4	  -18790.4
398	  -27361.2	  -20114.8	  -18791.6	  -18791.6	  -18791.6
399	  -27362.9	  -20116.5	  -18791.6	  -18791.6	  -18791.6
400	  -27364.5	  -20118.1	  -18790.6	  -18790.6	  -18790.6
401	  -27367.6	  -20121.2	  -18788.9	  -18788.9	  -18788.9
